TradeStatus,Trade Id,Product Type,Put/Call,Buy/Sell,Prim Cur,Sec Cur,Prim Amt,Sec Amt,FX Spot Rate,FXFwdRate,Trade Booking Date,Trade Settle Date,Maturity Date,FX Prim Amount,FX Sec Amount,FX Near AllIn Rate,FX Far Sec Amount,FX Far Prim Amount,FX Far AllIn Rate,Maturity Year,Book Legal Entity,Book,TRADE_KEYWORD.EADS_STRATEGY,CounterParty,CounterParty.Attribute.EADS_Sector,CounterParty.Parent Short Name,CounterParty.Attribute.Guarantor,TRADE_KEYWORD.EADS_EXPOSURE,Pricer.NPV,Premium Amount,Premium Currency,Premium Date,Strike,Barrier.Down Rate,Barrier.Up Rate,Market Rate,TRADE_KEYWORD.EADS_MDRT_REF,Mirror Book,Mirror Trade Id,ClientPricer.FWD_DELTA,ClientPricer.INTRINSIC_VALUE
VERIFIED,2638485,FXSwap,,Sell,EUR,USD,82311301.34,-100000000.00,1.13,1.21,07/07/2020,02/05/2023,01/03/2027,-86572591.12,100000000.00,1.16,-100000000.00,82311301.34,1.21,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,760257.53,,,,,,,0.00,20200707142526_02,,0,4261289.78,0.00
VERIFIED,2658386,FXForward,,Sell,GBP,USD,-789909.07,1000000.00,1.25,1.27,17/07/2020,17/07/2024,17/07/2024,-789909.07,1000000.00,1.27,,,,24,EADSNV,NV_MICRO,TDPM1,GSIL_FR_PAR,BANKS,GSIL_GB_LON,GSIL_GB_LON,FIRM,-52137.30,,,,,,,0.00,2855-96210-WP,,0,789909.07,0.00
VERIFIED,2655055,FXSwap,,Sell,EUR,USD,122915557.01,-150000000.00,1.14,1.22,15/07/2020,01/03/2022,01/04/2026,-129343795.81,150000000.00,1.16,-150000000.00,122915557.01,1.22,26,EADSNV,NV_MICRO,RO due to a/c rescheduling,JPMS_GB_LON,BANKS,CHAS_US_NYC,CHAS_US_NYC,FIRM,-3932720.75,,,,,,,0.00,2020071510318_03,,0,-122915557.01,0.00
VERIFIED,2651976,FXSwap,,Buy,EUR,USD,-82528678.72,100000000.00,1.13,1.21,10/07/2020,02/05/2023,01/06/2027,86430423.51,-100000000.00,1.16,100000000.00,-82528678.72,1.21,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-1456955.81,,,,,,,0.00,20200710160530_06,,0,-3901744.79,0.00
VERIFIED,2655071,FXSwap,,Sell,EUR,USD,123355263.16,-150000000.00,1.14,1.22,15/07/2020,03/01/2022,02/03/2026,-129679259.96,150000000.00,1.16,-150000000.00,123355263.16,1.22,26,EADSNV,NV_MICRO,RO due to a/c rescheduling,MACQ_GB_LON,BANKS,MACQ_AU_SYD,MACQ_AU_SYD,FIRM,-3595409.34,,,,,,,0.00,20200715102417_01,,0,-123355263.16,0.00
VERIFIED,2659299,FXSwap,,Sell,EUR,USD,59913624.52,-72000000.00,1.15,1.20,20/07/2020,01/04/2021,02/05/2025,-62492947.84,72000000.00,1.15,-72000000.00,59913624.52,1.20,25,EADSNV,NV_MICRO,RO due to a/c rescheduling,WPAC_AU_SYD,BANKS,,WPAC_AU_SYD,FIRM,-1735453.51,,,,,,,0.00,20200720170830_02,,0,-59913624.52,0.00
VERIFIED,2659779,FXSwap,,Sell,EUR,USD,73090817.44,-87000000.00,1.14,1.19,21/07/2020,01/03/2021,03/09/2024,-75665333.10,87000000.00,1.15,-87000000.00,73090817.44,1.19,24,EADSNV,NV_MICRO,RO due to a/c rescheduling,LLCM_GB_LON,BANKS,,LLCM_GB_LON,FIRM,-2142090.94,,,,,,,0.00,20200721105455_03,,0,-73090817.44,0.00
VERIFIED,2659281,FXSwap,,Sell,EUR,USD,124501992.03,-150000000.00,1.15,1.20,20/07/2020,03/05/2021,02/06/2025,-130129261.73,150000000.00,1.15,-150000000.00,124501992.03,1.20,25,EADSNV,NV_MICRO,RO due to a/c rescheduling,ESSE_SE_STO,BANKS,,ESSE_SE_STO,FIRM,-3801470.95,,,,,,,0.00,20200720170830_04,,0,-124501992.03,0.00
VERIFIED,2667382,FXForward,,Sell,EUR,USD,-15322580.65,19000000.00,1.19,1.24,31/07/2020,03/03/2025,03/03/2025,-15322580.65,19000000.00,1.24,,,,25,EADSNV,NV_MICRO,disqualified offset 01/07/2020,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,1041660.95,,,,,,,0.00,20200731112759_09,,0,15322580.65,0.00
VERIFIED,2635850,FXSwap,,Sell,EUR,USD,4082465.81,-5000000.00,1.13,1.22,02/07/2020,02/10/2023,01/10/2027,-4304778.30,5000000.00,1.16,-5000000.00,4082465.81,1.22,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,24826.02,,,,,,,0.00,2020070212055_03,,0,222312.49,0.00
VERIFIED,2667412,FXForward,,Buy,EUR,USD,15971889.47,-20000000.00,1.19,1.25,31/07/2020,02/01/2026,02/01/2026,15971889.47,-20000000.00,1.25,,,,26,EADSNV,NV_MICRO,TC2020,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-1048844.20,,,,,,,0.00,2020073111280_15,,0,-15971889.47,0.00
VERIFIED,2856679,FXForward,,Buy,EUR,USD,7804.28,-9285.00,1.17,1.19,14/10/2020,05/05/2022,05/05/2022,7804.28,-9285.00,1.19,,,,22,EADSNV,NV_MICRO,AstroGyro/2900/,NATA_AU_MEL,BANKS,,NATA_AU_MEL,FIRM,-599.60,,,,,,,0.00,1284-106092-WP,,0,-7804.28,0.00
VERIFIED,2938920,FXForward,,Sell,EUR,CAD,-105798.65,167407.95,1.56,1.58,29/10/2020,15/06/2022,15/06/2022,-105798.65,167407.95,1.58,,,,22,EADSNV,NV_MICRO,CAD deals unwinding,ANZB_AU_MEL,BANKS,,ANZB_AU_MEL,FIRM,17789.97,,,,,,,0.00,2917-107114-WP,,0,105798.65,0.00
VERIFIED,2934878,FXForward,,Sell,EUR,USD,-27430805.79,33000000.00,1.19,1.20,22/10/2020,24/06/2022,24/06/2022,-27430805.79,33000000.00,1.20,,,,22,EADSNV,NV_MICRO,BULK,ANZB_AU_MEL,BANKS,,ANZB_AU_MEL,FIRM,2407473.01,,,,,,,0.00,1455-106597-WP,,0,27430805.79,0.00
VERIFIED,2934860,FXForward,,Sell,EUR,USD,-6514507.32,8000000.00,1.19,1.23,22/10/2020,25/06/2024,25/06/2024,-6514507.32,8000000.00,1.23,,,,24,EADSNV,NV_MICRO,BULK,GSIL_FR_PAR,BANKS,GSIL_GB_LON,GSIL_GB_LON,FIRM,449600.36,,,,,,,0.00,1455-106599-WP,,0,6514507.32,0.00
VERIFIED,2935833,FXForward,,Buy,EUR,CAD,116556.98,-184148.74,1.55,1.58,23/10/2020,16/09/2022,16/09/2022,116556.98,-184148.74,1.58,,,,22,EADSNV,NV_MICRO,F.50224,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,-18503.38,,,,,,,0.00,2917-106649-WP,,0,-116556.98,0.00
VERIFIED,2988803,FXForward,,Buy,EUR,USD,312227.75,-379500.00,1.19,1.22,23/11/2020,15/03/2023,15/03/2023,312227.75,-379500.00,1.22,,,,23,EADSNV,NV_MICRO,6025195 MS14,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,-26245.01,,,,,,,0.00,3763-109590-WP,,0,-312227.75,0.00
VERIFIED,3027234,FXForward,,Buy,EUR,USD,12110447.28,-15000000.00,1.22,1.24,16/12/2020,01/09/2022,01/09/2022,12110447.28,-15000000.00,1.24,,,,22,EADSNV,NV_MICRO,TC2020,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-1448007.99,,,,,,,0.00,20201216093549_09,,0,-12110447.28,0.00
VERIFIED,3032489,FXForward,,Buy,EUR,JPY,233100.00,-29587410.00,126.06,126.93,23/12/2020,20/04/2023,20/04/2023,233100.00,-29587410.00,126.93,,,,23,EADSNV,NV_MICRO,,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,845087.68,,,,,,,0.00,3914-112131-WP,,0,-233100.00,0.00
VERIFIED,3037858,FXForward,,Buy,EUR,USD,24081762.40,-30000000.00,1.23,1.25,04/01/2021,15/07/2022,15/07/2022,24081762.40,-30000000.00,1.25,,,,22,EADSNV,NV_MICRO,Intelsat SDS,ROYC_FR_PAR,BANKS,ROYC_CA_TOR,ROYC_CA_TOR,FIRM,-3113265.12,,,,,,,0.00,2854-113075-WP,,0,-24081762.40,0.00
VERIFIED,3027223,FXForward,,Buy,EUR,USD,16147263.04,-20000000.00,1.22,1.24,16/12/2020,01/09/2022,01/09/2022,16147263.04,-20000000.00,1.24,,,,22,EADSNV,NV_MICRO,TC2020,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-1930677.31,,,,,,,0.00,20201216093549_12,,0,-16147263.04,0.00
VERIFIED,3027140,FXForward,,Sell,EUR,USD,-16006402.56,20000000.00,1.22,1.25,16/12/2020,01/08/2023,01/08/2023,-16006402.56,20000000.00,1.25,,,,23,EADSNV,NV_MICRO,disqualified offset 01/12/2020,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,1742158.41,,,,,,,0.00,20201216093548_10,,0,16006402.56,0.00
VERIFIED,3028323,FXForward,,Sell,EUR,USD,-4431334.86,5500000.00,1.22,1.24,17/12/2020,15/09/2022,15/09/2022,-4431334.86,5500000.00,1.24,,,,22,EADSNV,NV_MICRO,Bulk,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,537470.62,,,,,,,0.00,1455-111773-WP,,0,4431334.86,0.00
VERIFIED,3032123,FXForward,,Buy,EUR,JPY,2313356.00,-293042057.00,126.16,126.67,23/12/2020,18/03/2022,18/03/2022,2313356.00,-293042057.00,126.67,,,,22,EADSNV,NV_MICRO,Bal for Auto Panther ACH130,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,3414681.14,,,,,,,0.00,3914-112085-WP,,0,-2313356.00,0.00
VERIFIED,3083923,FXSwap,,Sell,EUR,USD,10254907.71,-14000000.00,1.22,1.37,24/02/2021,01/03/2027,01/08/2028,-10610079.58,14000000.00,1.32,-14000000.00,10254907.71,1.37,28,EADSNV,NV_MICRO,RO due to a/c rescheduling,BOTK_FR_PAR,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-147490.47,,,,,,,0.00,20210224091946_06,,0,355171.87,0.00
VERIFIED,3083986,FXSwap,,Sell,EUR,USD,14629507.72,-20000000.00,1.21,1.37,24/02/2021,03/05/2027,01/09/2028,-15117157.97,20000000.00,1.32,-20000000.00,14629507.72,1.37,28,EADSNV,NV_MICRO,RO due to a/c rescheduling,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-211529.67,,,,,,,0.00,20210224091946_09,,0,487650.25,0.00
VERIFIED,3084658,FXSwap,,Buy,EUR,USD,-13881391.22,18000000.00,1.22,1.30,25/02/2021,01/08/2023,02/03/2026,14430014.43,-18000000.00,1.25,18000000.00,-13881391.22,1.30,26,EADSNV,NV_MICRO,RO due to a/c rescheduling,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-89484.72,,,,,,,0.00,20210225081434_13,,0,-548623.21,0.00
VERIFIED,3065678,FXForward,,Sell,EUR,USD,-16468402.99,19000000.00,1.12,1.15,27/01/2021,03/07/2023,03/07/2023,-16468402.99,19000000.00,1.15,,,,23,EADSNV,NV_MICRO,Disqualified offset 01/06/2020,MSSE_DE_FRA,BANKS,MSCS_US_NYC,MSSE_DE_FRA,FIRM,274156.74,,,,,,,0.00,20200626135831_16,,0,16468402.99,0.00
VERIFIED,3066451,FXForward,,Sell,EUR,USD,-16010246.56,20000000.00,1.21,1.25,28/01/2021,03/06/2024,03/06/2024,-16010246.56,20000000.00,1.25,,,,24,EADSNV,NV_MICRO,disqualified offset 01/01/2021,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,1449564.96,,,,,,,0.00,20210128084129_15,,0,16010246.56,0.00
VERIFIED,3065654,FXForward,,Buy,EUR,USD,40653711.68,-50000000.00,1.13,1.23,27/01/2021,01/03/2023,01/03/2023,40653711.68,-50000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,MSSE_DE_FRA,BANKS,MSCS_US_NYC,MSSE_DE_FRA,FIRM,-4032494.99,,,,,,,0.00,20190711152546,,0,-40653711.68,0.00
VERIFIED,3065704,FXForward,,Buy,EUR,USD,28269122.04,-35000000.00,1.13,1.24,27/01/2021,01/04/2022,01/04/2022,28269122.04,-35000000.00,1.24,,,,22,EADSNV,NV_MICRO,TC2019,MSSE_DE_FRA,BANKS,MSCS_US_NYC,MSSE_DE_FRA,FIRM,-3577332.84,,,,,,,0.00,20190304154246,,0,-28269122.04,0.00
VERIFIED,3047840,FXSwap,,Sell,EUR,THB,2093947.81,-78188011.41,36.68,37.34,11/01/2021,15/01/2021,30/06/2022,-2131625.17,78188011.41,36.68,-78188011.41,2093947.81,37.34,22,EADSNV,NV_MICRO,Theos2,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-2349993.15,,,,,,,0.00,2854-113122-WP,,0,-2093947.81,0.00
VERIFIED,3082318,FXSwap,,Sell,EUR,USD,53458343.61,-65000000.00,1.13,1.22,22/02/2021,03/04/2023,04/01/2027,-56252704.46,65000000.00,1.16,-65000000.00,53458343.61,1.22,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,TDOM_IE_DUB,BANKS,TDOM_CA_TOR,TDOM_CA_TOR,FIRM,444575.51,,,,,,,0.00,2020070816051_02,,0,2794360.85,0.00
VERIFIED,3082473,FXForward,,Sell,EUR,USD,-26968312.23,36000000.00,1.21,1.33,22/02/2021,01/11/2027,01/11/2027,-26968312.23,36000000.00,1.33,,,,27,EADSNV,NV_MICRO,disqualified offset 01/02/2021,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,3034405.56,,,,,,,0.00,20210222151049_03,,0,26968312.23,0.00
VERIFIED,3083989,FXSwap,,Sell,EUR,USD,9565153.41,-13000000.00,1.22,1.36,24/02/2021,04/01/2027,02/05/2028,-9889691.90,13000000.00,1.31,-13000000.00,9565153.41,1.36,28,EADSNV,NV_MICRO,RO due to a/c rescheduling,BOTK_FR_PAR,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-144336.82,,,,,,,0.00,20210224091946_10,,0,324538.49,0.00
VERIFIED,3066572,FXForward,,Buy,EUR,USD,15959144.59,-20000000.00,1.21,1.25,28/01/2021,03/09/2024,03/09/2024,15959144.59,-20000000.00,1.25,,,,24,EADSNV,NV_MICRO,TC2021,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-1432042.93,,,,,,,0.00,20210128084130_23,,0,-15959144.59,0.00
VERIFIED,3065737,FXForward,,Buy,EUR,USD,30268324.61,-37000000.00,1.12,1.22,27/01/2021,04/01/2023,04/01/2023,30268324.61,-37000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019,MSSE_DE_FRA,BANKS,MSCS_US_NYC,MSSE_DE_FRA,FIRM,-2888683.33,,,,,,,0.00,20190606105742,,0,-30268324.61,0.00
VERIFIED,3066557,FXForward,,Buy,EUR,USD,16008965.02,-20000000.00,1.21,1.25,28/01/2021,03/06/2024,03/06/2024,16008965.02,-20000000.00,1.25,,,,24,EADSNV,NV_MICRO,TC2021,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-1450994.20,,,,,,,0.00,20210128084130_16,,0,-16008965.02,0.00
VERIFIED,3065674,FXForward,,Sell,EUR,USD,-21320910.58,25000000.00,1.12,1.17,27/01/2021,02/01/2025,02/01/2025,-21320910.58,25000000.00,1.17,,,,25,EADSNV,NV_MICRO,Disqualified offset 01/06/2020,MSSE_DE_FRA,BANKS,MSCS_US_NYC,MSSE_DE_FRA,FIRM,140936.36,,,,,,,0.00,20200626103228_02,,0,21320910.58,0.00
VERIFIED,3065708,FXForward,,Buy,EUR,USD,25128475.61,-30000000.00,1.11,1.19,27/01/2021,01/06/2023,01/06/2023,25128475.61,-30000000.00,1.19,,,,23,EADSNV,NV_MICRO,TC2019,MSSE_DE_FRA,BANKS,MSCS_US_NYC,MSSE_DE_FRA,FIRM,-1456319.65,,,,,,,0.00,2019122411550,,0,-25128475.61,0.00
VERIFIED,3066353,FXForward,,Buy,EUR,USD,687420.75,-846517.20,1.21,1.23,28/01/2021,17/01/2023,17/01/2023,687420.75,-846517.20,1.23,,,,23,EADSNV,NV_MICRO,FEI,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-71157.89,,,,,,,0.00,2797-115093-WP,,0,-687420.75,0.00
VERIFIED,3100309,FXSwap,,Buy,EUR,USD,-4547866.29,6000000.00,1.19,1.32,18/03/2021,01/02/2024,01/07/2027,4880032.53,-6000000.00,1.23,6000000.00,-4547866.29,1.32,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,HYVE_DE_MUC,BANKS,,HYVE_DE_MUC,FIRM,91502.68,,,,,,,0.00,2021031813493_02,,0,-332166.24,0.00
VERIFIED,3099500,FXSwap,,Buy,EUR,USD,-12115704.98,16000000.00,1.19,1.32,17/03/2021,01/04/2025,01/09/2027,12778532.07,-16000000.00,1.25,16000000.00,-12115704.98,1.32,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,240373.38,,,,,,,0.00,2021031709104_03,,0,-662827.09,0.00
VERIFIED,3099503,FXSwap,,Buy,EUR,USD,-35589883.39,47000000.00,1.19,1.32,17/03/2021,02/05/2025,01/09/2027,37477075.19,-47000000.00,1.25,47000000.00,-35589883.39,1.32,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,692654.22,,,,,,,0.00,2021031709104_04,,0,-1887191.80,0.00
VERIFIED,3101247,FXForward,,Buy,EUR,JPY,1000000.00,-130014310.00,129.57,130.01,19/03/2021,18/03/2022,18/03/2022,1000000.00,-130014310.00,130.01,,,,22,EADSNV,NV_MICRO,Hedging regular purchases,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-1864091.32,,,,,,,0.00,3914-119702-WP,,0,-1000000.00,0.00
VERIFIED,3099611,FXSwap,,Buy,EUR,USD,-11457378.55,15000000.00,1.19,1.31,17/03/2021,03/04/2023,01/04/2027,12366034.62,-15000000.00,1.21,15000000.00,-11457378.55,1.31,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,135553.90,,,,,,,0.00,20210317131937_01,,0,-908656.07,0.00
VERIFIED,3099737,FXSwap,,Buy,EUR,USD,-13072900.65,17000000.00,1.19,1.30,17/03/2021,01/11/2022,01/02/2027,14086841.23,-17000000.00,1.21,17000000.00,-13072900.65,1.30,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,30055.35,,,,,,,0.00,20210317174757_01,,0,-1013940.58,0.00
VERIFIED,3095198,FXSwap,,Buy,EUR,USD,-34758544.81,41700000.00,1.19,1.20,10/03/2021,15/03/2021,15/03/2022,35045300.46,-41700000.00,1.19,41700000.00,-34758544.81,1.20,22,EADSNV,NV_MICRO,Intelsat SDS,LLCM_GB_LON,BANKS,,LLCM_GB_LON,FIRM,3089533.22,,,,,,,0.00,2854-118602-WP,,0,34758544.81,0.00
VERIFIED,3099537,FXSwap,,Buy,EUR,USD,-35458317.62,47000000.00,1.19,1.33,17/03/2021,02/02/2026,01/10/2027,36842517.83,-47000000.00,1.28,47000000.00,-35458317.62,1.33,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,559640.11,,,,,,,0.00,2021031714117_01,,0,-1384200.21,0.00
VERIFIED,3099490,FXSwap,,Buy,EUR,USD,-12116622.49,16000000.00,1.19,1.32,17/03/2021,03/03/2025,01/09/2027,12800000.00,-16000000.00,1.25,16000000.00,-12116622.49,1.32,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,246271.87,,,,,,,0.00,2021031709104_02,,0,-683377.51,0.00
VERIFIED,3102822,FXForward,,Buy,EUR,USD,24579544.36,-30000000.00,1.19,1.22,23/03/2021,02/10/2023,02/10/2023,24579544.36,-30000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2021,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-1885829.57,,,,,,,0.00,20210323095531,,0,-24579544.36,0.00
VERIFIED,3122629,FXSwap,,Buy,EUR,GBP,-25674275.96,22135000.00,0.86,0.86,29/03/2021,30/03/2021,16/05/2022,25885952.12,-22135000.00,0.86,22135000.00,-25674275.96,0.86,22,EADSNV,NV_MICRO,GBP 5205 IC Reset,HYVE_DE_MUC,BANKS,,HYVE_DE_MUC,FIRM,686058.91,,,,,,,0.00,5205-120190-WP,,0,25674275.96,0.00
VERIFIED,3169305,FXForward,,Buy,EUR,USD,24181243.25,-30000000.00,1.21,1.24,29/04/2021,01/11/2023,01/11/2023,24181243.25,-30000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2021,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-2286734.74,,,,,,,0.00,20210429165353,,0,-24181243.25,0.00
VERIFIED,3148206,FXSwap,,Sell,GBP,USD,3942849.10,-5429000.00,1.38,1.38,07/04/2021,21/04/2021,16/03/2022,-3947897.07,5429000.00,1.38,-5429000.00,3942849.10,1.38,22,EADSNV,NV_MICRO,F72595,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-174232.46,,,,,,,0.00,2855-121100-WP,,0,-3942849.10,0.00
VERIFIED,3161441,FXForward,,Buy,EUR,USD,24374608.48,-30000000.00,1.20,1.23,15/04/2021,01/12/2023,01/12/2023,24374608.48,-30000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2021,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-2027402.89,,,,,,,0.00,2021041511199,,0,-24374608.48,0.00
VERIFIED,3156802,FXForward,,Buy,EUR,USD,16555027.84,-20000000.00,1.19,1.21,08/04/2021,01/12/2022,01/12/2022,16555027.84,-20000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2021,MSSE_DE_FRA,BANKS,MSCS_US_NYC,MSSE_DE_FRA,FIRM,-1388345.25,,,,,,,0.00,2021040815488,,0,-16555027.84,0.00
VERIFIED,3129826,FXForward,,Buy,EUR,USD,25225416.42,-30000000.00,1.17,1.19,30/03/2021,03/10/2022,03/10/2022,25225416.42,-30000000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2021,BOTK_FR_PAR,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-1730300.47,,,,,,,0.00,2021033009450,,0,-25225416.42,0.00
VERIFIED,3136825,FXForward,,Buy,EUR,USD,25231755.78,-30000000.00,1.17,1.19,31/03/2021,03/10/2022,03/10/2022,25231755.78,-30000000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2021,TDOM_IE_DUB,BANKS,TDOM_CA_TOR,TDOM_CA_TOR,FIRM,-1723239.82,,,,,,,0.00,20210331121240,,0,-25231755.78,0.00
VERIFIED,3198349,FXForward,,Sell,USD,CAD,-2069605.69,2508444.88,1.21,1.21,27/05/2021,01/09/2022,01/09/2022,-2069605.69,2508444.88,1.21,,,,22,EADSNV,NV_MICRO,2021P06,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,-116759.37,,,,,,,0.00,20210527100437_03,,0,2069605.69,0.00
VERIFIED,3211910,FXForward,,Buy,EUR,USD,23865778.86,-30000000.00,1.22,1.26,08/06/2021,03/09/2024,03/09/2024,23865778.86,-30000000.00,1.26,,,,24,EADSNV,NV_MICRO,TC2021,MHCB_GB_LON,BANKS,MHCB_JP_TYO,MHCB_JP_TYO,FIRM,-2229327.80,,,,,,,0.00,20210608103416,,0,-23865778.86,0.00
VERIFIED,3209769,FXForward,,Buy,EUR,USD,32966202.41,-41000000.00,1.22,1.24,03/06/2021,02/10/2023,02/10/2023,32966202.41,-41000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2021,ESSE_SE_STO,BANKS,,ESSE_SE_STO,FIRM,-3275658.45,,,,,,,0.00,20210603102010,,0,-32966202.41,0.00
VERIFIED,3211268,FXSwap,,Buy,EUR,GBP,-8096074.97,7000000.00,0.86,0.86,07/06/2021,08/06/2021,16/03/2022,8140142.55,-7000000.00,0.86,7000000.00,-8096074.97,0.86,22,EADSNV,NV_MICRO,HOT BIRD NEXT,GSIL_FR_PAR,BANKS,GSIL_GB_LON,GSIL_GB_LON,FIRM,251928.99,,,,,,,0.00,2854-125639-WP,,0,8096074.97,0.00
VERIFIED,3210301,FXForward,,Buy,EUR,USD,33214436.45,-41000000.00,1.21,1.23,04/06/2021,01/09/2023,01/09/2023,33214436.45,-41000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2021,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-3060394.29,,,,,,,0.00,20210604091157,,0,-33214436.45,0.00
VERIFIED,3196801,FXSwap,,Buy,EUR,GBP,-6875041.54,6000000.00,0.87,0.87,25/05/2021,27/05/2021,16/05/2022,6920654.69,-6000000.00,0.87,6000000.00,-6875041.54,0.87,22,EADSNV,NV_MICRO,GBP 5205 IC Reset,BSCH_ES_MAD,BANKS,,BSCH_ES_MAD,FIRM,256304.61,,,,,,,0.00,5205-125096-WP,,0,6875041.54,0.00
VERIFIED,3174054,FXForward,,Buy,EUR,USD,24276106.73,-30000000.00,1.21,1.24,07/05/2021,01/11/2023,01/11/2023,24276106.73,-30000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2021,MHCB_GB_LON,BANKS,MHCB_JP_TYO,MHCB_JP_TYO,FIRM,-2180875.95,,,,,,,0.00,2021050710015,,0,-24276106.73,0.00
VERIFIED,3178675,FXForward,,Buy,EUR,USD,560151.76,-685100.00,1.21,1.22,12/05/2021,16/05/2022,16/05/2022,560151.76,-685100.00,1.22,,,,22,EADSNV,NV_MICRO,6025320 MS10,JPMG_DE_FRA,BANKS,CHAS_US_NYC,JPMG_DE_FRA,FIRM,-61410.41,,,,,,,0.00,3763-123608-WP,,0,-560151.76,0.00
VERIFIED,3251716,FXForward,,Buy,EUR,USD,23169198.87,-28000000.00,1.18,1.21,06/07/2021,01/09/2023,01/09/2023,23169198.87,-28000000.00,1.21,,,,23,EADSNV,NV_MICRO,TC2021,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-1547545.32,,,,,,,0.00,20210706142543,,0,-23169198.87,0.00
VERIFIED,3226132,FXForward,,Buy,EUR,GBP,461712.00,-400831.72,0.86,0.87,24/06/2021,07/12/2022,07/12/2022,461712.00,-400831.72,0.87,,,,22,EADSNV,NV_MICRO,F72870,JPMG_DE_FRA,BANKS,CHAS_US_NYC,JPMG_DE_FRA,FIRM,-10791.47,,,,,,,0.00,2855-127602-WP,,0,-461712.00,0.00
